who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
20484887,,,,,,,,,0
20484887,"Minister of Education, Science & Culture","Minister of Education, Science & Culture",2020-07-16,,Lilain Ferrier,Lilain Ferrier,,,1
20484887,Q18204391,Minister of Foreign Affairs,2000,2005,Errol Snijders,Errol Snijders,Q58149,Lygia Kraag-Keteldijk,2
