who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
64555002,,,,,,,,,0
64555002,Q18204391,"Minister of Foreign Affairs, International Business and International Cooperation",2020-07-16,,Q28859452,Yldiz Pollack-Beighle,,,1
64555002,Organization of American States,Assistant Secretary General of Organization of American States,2005-07-19,2015-07,,,,,2
