item,itemLabel,startDate,endDate
Q380734,Jules Wijdenbosch,1996-09-15,2000-08-12
Q299020,Ronald Venetiaan,2000-08-12,2010-08-12
Q57667,Dési Bouterse,2010-08-12,2020-07-16
Q333135,Chan Santokhi,2020-07-16,
