item,itemLabel,startDate,endDate,sourceDate,psid
Q1444020,Pretaap Radhakishun,1996-09-15,2000-08-12,,Q1444020-C6F999EC-A19A-40A2-A395-C8EDE3999F56
Q1949087,Jules Ajodhia,2000-08-12,2005-08-12,,Q1949087-cc6c894d-4741-d657-60b7-698cb1c8d173
Q613821,Ramdien Sardjoe,2005-08-12,2010-08-12,2022-09-13,Q613821-B8C1477B-841D-4C4B-B6CC-D2343D28CC50
Q1337396,Robert Ameerali,2010-08-12,2015-08-12,,Q1337396-65F2C5A2-8EBC-4DF8-B9B5-6C3B76E35C0B
Q20670527,Ashwin Adhin,2015-08-12,2020-07-16,,Q20670527-7C05EC75-0E80-489B-90BF-F17D8D64E28A
Q1968705,Ronnie Brunswijk,2020-07-16,,,Q1968705-E93222B1-3D94-4376-AED7-5D452ACCD1CA
