item,itemLabel,startDate,endDate,sourceDate,psid
Q2778834,Marijke Djwalapersad,1996-10-10,2000-07-23,2022-09-13,Q2778834-51A17B54-7F5A-4EAE-9148-9A1BEF9B1CC0
Q335287,Jagernath Lachmon,2000-07-24,2001-10-19,2022-09-13,Q335287-41E14E6A-32E5-4101-8560-54218FD42C53
Q613821,Ram Sardjoe,2001-11-06,2005-06-30,2022-09-13,Q613821-DE558491-4943-4C51-A004-72271E2C19CB
Q2125987,Paul Somohardjo,2005-06-30,2010-06-30,2022-09-13,Q2125987-073D5ECD-FFEC-4FA5-8A6B-33E79E1D9F83
Q440403,Jennifer Simons,2010-06-30,2020-06-28,2022-09-13,Q440403-24861EBD-8A71-4B0A-B5B6-CFC63254A097
Q1968705,Ronnie Brunswijk,2020-06-29,2020-07-14,,Q1968705-04FDE975-10FE-4619-983C-0E4C5F5D5643
Q17269736,Marinus Bee,2020-07-14,,2022-09-13,Q17269736-9123A36E-DE15-4D83-85B8-77FD1C4CEEEA
