pageid,title,wikidata,label
20484887,Marie Levens,Q3127467,Marie Levens
29652789,Ronnie Brunswijk,Q1968705,Ronnie Brunswijk
36482465,Chan Santokhi,Q333135,Chan Santokhi
64501365,Marinus Bee,Q17269736,Marinus Bee
64546117,Krishna Mathoera,Q73243050,Krishna Mathoera
64555002,Albert Ramdin,Q1871549,Albert Ramdin
64595571,Amar Ramadhin,Q97500097,Amar Ramadhin
